id,gridcode,gridname,countycode,countyname,citycode,cityname
1295,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1296,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1297,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1298,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1299,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1300,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1301,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1302,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1303,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1304,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1305,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1306,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1307,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1308,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1309,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1310,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1311,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1312,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1313,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1314,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1315,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1316,B6WG0062,东丽四组网格,B6,东丽分公司,0022,天津市
1317,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1318,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1319,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1320,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1321,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1322,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1323,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1324,BDWG0014,宝坻西南网格,BD,宝坻分公司,0022,天津市
1325,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1326,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1327,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1328,,,,,,
1329,,,,,,
1330,,,,,,
1331,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1332,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1333,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1334,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1335,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1336,BDWG0014,宝坻西南网格,BD,宝坻分公司,0022,天津市
1337,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1338,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1339,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1340,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1341,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1342,,,,,,
1343,BAWG0073,大港中塘网格,BA,大港分公司,0022,天津市
1344,BAWG0073,大港中塘网格,BA,大港分公司,0022,天津市
1345,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1346,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1347,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1348,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1349,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1350,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1351,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1352,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1353,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1354,BCWG0055,蓟州上仓网格,BC,蓟州分公司,0022,天津市
1355,BAWG0073,大港中塘网格,BA,大港分公司,0022,天津市
1356,BAWG0073,大港中塘网格,BA,大港分公司,0022,天津市
1357,BAWG0073,大港中塘网格,BA,大港分公司,0022,天津市
1358,BCWG0055,蓟州上仓网格,BC,蓟州分公司,0022,天津市
1359,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1360,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1361,BAWG0073,大港中塘网格,BA,大港分公司,0022,天津市
1362,BAWG0073,大港中塘网格,BA,大港分公司,0022,天津市
1363,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1364,BAWG0073,大港中塘网格,BA,大港分公司,0022,天津市
1365,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1366,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1367,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1368,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1369,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1370,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1371,BCWG0055,蓟州上仓网格,BC,蓟州分公司,0022,天津市
1372,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1373,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1374,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1375,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1376,BCWG0050,蓟州渔阳网格,BC,蓟州分公司,0022,天津市
1377,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1378,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1379,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1380,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1381,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1382,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1383,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1384,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1385,,,,,,
1386,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1387,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1388,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1389,,,,,,
1390,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1391,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1392,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1393,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1394,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1395,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1396,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1397,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1398,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1399,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1400,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1401,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1402,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1403,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1404,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1405,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1406,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1407,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1408,,,,,,
1409,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1410,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1411,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1412,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1413,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1414,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1415,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1416,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1417,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1418,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1419,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1420,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1421,B6WG0060,东丽二组网格,B6,东丽分公司,0022,天津市
1422,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1423,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1424,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1425,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1426,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1427,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1428,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1429,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1430,,,,,,
1431,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1432,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1433,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1434,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1435,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1436,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1437,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1438,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1439,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1440,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1441,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1442,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1443,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1444,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1445,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1446,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1447,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1448,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1449,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1450,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1451,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1452,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1453,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1454,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1455,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1456,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1457,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1458,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1459,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1460,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1461,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1462,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1463,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1464,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1465,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1466,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1467,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1468,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1469,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1470,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1471,,,,,,
1472,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1473,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1474,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1475,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1476,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1477,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1478,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1479,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1480,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1481,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1482,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1483,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1484,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1485,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1486,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1487,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1488,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1489,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1490,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1491,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1492,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1493,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1494,,,,,,
1495,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1496,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1497,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1498,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1499,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1500,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1501,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1502,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1503,B6WG0062,东丽四组网格,B6,东丽分公司,0022,天津市
1504,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1505,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1506,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1507,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1508,,,,,,
1509,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1510,B6WG0062,东丽四组网格,B6,东丽分公司,0022,天津市
1511,B6WG0062,东丽四组网格,B6,东丽分公司,0022,天津市
1512,,,,,,
1513,B6WG0062,东丽四组网格,B6,东丽分公司,0022,天津市
1514,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1515,B6WG0062,东丽四组网格,B6,东丽分公司,0022,天津市
1516,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1517,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1518,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1519,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1520,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1521,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1522,B6WG0062,东丽四组网格,B6,东丽分公司,0022,天津市
1523,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1524,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1525,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1526,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1527,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1528,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1529,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1530,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1531,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1532,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1533,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1534,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1535,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1536,,,,,,
1537,,,,,,
1538,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1539,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1540,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1541,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1542,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1543,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1544,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1545,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1546,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1547,,,,,,
1548,,,,,,
1549,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1550,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1551,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1552,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1553,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1554,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1555,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1556,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1557,,,,,,
1558,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1559,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1560,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1561,,,,,,
1562,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1563,B9WG0080,津南南区网格,B9,津南分公司,0022,天津市
1564,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1565,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1566,,,,,,
1567,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1568,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1569,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1570,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1571,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1572,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1573,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1574,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1575,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1576,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1577,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1578,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1579,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1580,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1581,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1582,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1583,,,,,,
1584,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1585,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1586,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1587,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1588,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1589,,,,,,
1590,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1591,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1592,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1593,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1594,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1595,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1596,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1597,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1598,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1599,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1600,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1601,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1602,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1603,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1604,BCWG0055,蓟州上仓网格,BC,蓟州分公司,0022,天津市
1605,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1606,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1607,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1608,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1609,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1610,,,,,,
1611,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1612,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1613,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1614,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1615,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1616,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1617,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1618,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1619,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1620,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1621,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1622,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1623,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1624,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1625,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1626,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1627,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1628,BAWG0072,大港油田网格,BA,大港分公司,0022,天津市
1629,BAWG0070,大港城区网格,BA,大港分公司,0022,天津市
1630,B6WG0062,东丽四组网格,B6,东丽分公司,0022,天津市
1631,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1632,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1633,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1634,,,,,,
1635,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1636,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1637,BDWG0014,宝坻西南网格,BD,宝坻分公司,0022,天津市
1638,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1639,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1640,BCWG0055,蓟州上仓网格,BC,蓟州分公司,0022,天津市
1641,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1642,B4WG0065,开保北网格,B4,滨海分公司,0022,天津市
1643,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1644,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1645,B9WG0079,津南东区网格,B9,津南分公司,0022,天津市
1646,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1647,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1648,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1649,B6WG0061,东丽三组网格,B6,东丽分公司,0022,天津市
1650,,,,,,
1651,,,,,,
1652,BEWG0076,宁河北区网格,BE,宁河分公司,0022,天津市
1653,BEWG0076,宁河北区网格,BE,宁河分公司,0022,天津市
1654,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1655,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1656,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1657,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1658,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1659,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1660,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1661,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1662,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1663,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1664,,,,,,
1665,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1666,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1667,,,,,,
1668,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1669,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1670,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1671,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1672,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1673,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1674,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1675,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1676,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1677,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1678,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1679,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1680,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1681,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1682,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1683,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1684,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1685,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1686,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1687,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1688,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1689,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1690,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1691,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1692,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1693,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1694,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1695,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1696,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1697,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1698,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1699,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1700,B4WG0068,塘沽南网格,B4,滨海分公司,0022,天津市
1701,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1702,BCWG0052,蓟州马伸桥网格,BC,蓟州分公司,0022,天津市
1703,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1704,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1705,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1706,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1707,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1708,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1709,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1710,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1711,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1712,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1713,BEWG0077,宁河西区网格,BE,宁河分公司,0022,天津市
1714,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1715,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1716,B4WG0082,塘沽中网格,B4,滨海分公司,0022,天津市
1717,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1718,BDWG0013,宝坻东南网格,BD,宝坻分公司,0022,天津市
1719,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
1720,BEWG0071,宁河城区网格,BE,宁河分公司,0022,天津市
